chnm,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28
lumiracoxib,-1.4689648725675324,-0.9005657005620801,0.05347038639457248,-0.36492225108295356,-0.36223256376942786,0.2479999900685086,0.16924576815868542,-0.03675401216473512,-0.3015378972598124,-0.2659772768178825,-0.23580374520789604,-0.18473359087541782,0.1083096591528782,-0.5797496813685039,-0.08195084769471163,-0.0047057847454127595,-0.17364448050228073,-0.11277210305898486,-0.4655855580127397,0.29074547526517763,-0.5631173443384226,-0.04056065094603241,0.2288396153118069,-0.19927866030754918,-0.12431368375386534,-0.3143673654564657,0.07647845445060644,0.026378358274303605
mebendazole,-1.3841729618682974,-0.7509959803224961,0.1611444635988678,-0.43360090496472986,-0.4807334488099186,0.31864872725359056,0.016966828097613847,-0.16293673656360583,-0.20367844884507208,-0.16309262787515544,0.08432554280702045,-0.3310565152243228,-0.46579414130785957,-0.36541126846404076,-0.36837073607646753,-0.14908095760277812,-0.5006382792201554,-0.16277815981572902,-0.07741543030821857,-0.12759423684423854,0.14430012730146718,0.20836674459006788,-0.2140150828594648,0.7971549739195091,0.3147263630721654,-0.15493212809825996,-0.1290853274815434,-0.22280105115537213
medroxyprogesterone,-1.5138710517779501,-0.8653025599001866,0.011898454792562024,-0.40147175409767466,-0.09978405537897925,0.06020709383478778,0.033720485431618756,-0.28220887736748296,-0.29775970055532663,-0.38256113491830485,-0.07802469595944377,-0.46408036627174615,-0.43187630807220345,-0.40801908963015937,0.11818537636945506,0.24498177822148992,-0.45799481065919057,-0.08950246506887938,-0.14869295153271989,-0.42186266258896615,0.4154820752031895,0.14043894495536377,-0.556766167990389,0.04003902666403072,-0.4192109444449382,-0.251141974266504,-0.03156299101101753,-0.38463385813710893
mefenamic acid,0.8999487592230967,1.2226827641285487,-1.6975086596106435,0.5362094012378472,-0.9618822550240689,2.1497199598726677,-1.4041681375305117,2.5122000695010036,0.7242812047382972,0.2286904569012447,5.348705072423152,1.8335031932880053,2.1560582959511256,1.1598781733041597,0.8248075849554061,-1.1717351561943736,3.5845190964295717,-1.2217091279449213,2.369221126855152,-1.2742086139364401,0.2664820759117211,0.8572289710168203,4.391955187738297,2.038641957021681,-2.666384235830073,0.7047843954953337,-0.8814531833745956,0.6165376560246922
meloxicam,-1.4262761596865705,-0.8597213396890566,0.029410637886386325,-0.1899292703414455,-0.27760994941146727,0.10426420856081758,-0.04616247696831475,-0.26235173663216466,-0.2927624767075557,-0.31559748985999797,-0.51678018325007,-0.2699708380234435,0.022846071159309957,-0.31013285844285626,-0.25685528050832757,-0.01216200853653931,0.40650678604116336,0.18670798351902226,-0.762253618844134,-0.05380305289852904,-0.2616428900229032,0.22869178930577166,0.40735015933284224,-0.3963158020119875,0.09289799807244091,0.15548028763348468,0.03650969321232618,0.2070579132725934
melphalan,-1.5161706372530106,-0.9368275418070124,0.08888576492480306,-0.29620654173773986,-0.24005705155114707,0.12175678507577242,0.14601260868413074,-0.21226526451905078,-0.19860384815821122,-0.35866799724961784,-0.3286182020698111,-0.44880019774365254,-0.24919470590488693,-0.312936920178673,0.041107619817042314,0.21950539466507585,-0.3138376471224966,0.0411676528838949,-0.2973268705368991,-0.11964686830169802,-0.03703607660881413,-0.0874083544455699,-0.38834154102226065,-0.18377834656057426,0.044859681116889843,-0.12220319166008295,0.3157197181305475,-0.13794470563704755
memantine,-1.506102484181975,-0.8875100225836314,0.1518561046243498,-0.38793783600292175,-0.41773890219621546,0.20320180282871317,0.05320545979956607,-0.20510281800125424,-0.16123585487717434,-0.1537389047809317,-0.3652697422009367,-0.35020052518041145,-0.30579430544691577,-0.4641336406124798,-0.3007093684325638,-0.0003910205342907755,-0.33125612055783493,0.020207918343627698,-0.4835187947962109,0.0501779565670665,-0.30615361363225047,0.02861655535241035,-0.14823243558328722,0.18307127343310306,0.21404525712683228,-0.22522819731323893,0.05840603432745278,-0.0806793262702118
metformin,-1.5051636913668578,-0.881471930726965,0.13929951740933302,-0.353038571690758,-0.32106648847289726,0.2038526643866076,-0.01756752416763121,-0.21345868890125771,-0.18506035406265106,-0.15518269962895234,-0.418014481923011,-0.28826111096403384,-0.17310557085828,-0.3217589187070457,-0.042888184744233074,0.05643142904190743,-0.21959442129398143,0.0834687800506642,-0.3199237036416397,0.07996207254963413,-0.1245228405617796,0.0018519970864803383,0.1728425830348465,-0.3731862762637957,0.023093919324651612,0.23891859918361025,0.26524412914524537,0.021374339808184827
methimazole,-1.4222237570443168,-0.6101989211770873,-0.13155196389559015,-0.3216671368077305,0.10381670111821158,0.23093218699206985,-0.28261529540077357,-0.32833367940480684,-0.47877599091042783,-0.3457036437853076,-0.6644515441322616,-0.820257627182053,0.04612735564642665,-0.44441922632147096,-0.15500507569818586,0.1122220780760121,-0.28424737794415394,0.1358310445225687,-1.1851350715971867,1.0937151326346721,-0.633279228854993,-1.3459744172289612,-0.038299615106985256,-0.09326211617291569,0.15549437975017508,0.7462363863933416,-0.44295778073749664,-0.12397601707615477
methotrexate,0.18453067864890563,-0.360976321304244,-0.16388340722264086,0.9278534416976401,0.6611710438772929,-1.0439242686461065,-1.0667888443146256,-0.045719572839164994,-0.48397329807517947,-0.0904905138862094,0.6086841020025935,1.3236543824922404,-3.5805567477159084,2.787666584499555,0.3679080817457789,-2.765425377962005,-0.6209619350017641,-1.8573934659468274,4.657544536600007,3.1446773466909295,2.3565052722214506,-2.7288268701161495,-3.345467666570809,7.621935876218383,3.298536186728752,-3.2684195973355417,0.5370553813958162,-1.0022837850207342
methylprednisolone,-1.5138690778636792,-0.8652378283199947,0.011828830423918092,-0.40156721463715883,-0.09965721891746562,0.060151362462317344,0.03361859949511499,-0.28227215431981395,-0.29784964684953175,-0.38258264864811437,-0.07779811677915544,-0.4640941684969133,-0.4320415015820895,-0.40810555660822806,0.11825491234137403,0.24500462664589862,-0.4581250074374655,-0.08962072567503322,-0.1485589179664429,-0.42213589990055883,0.41589119377800354,0.14064527866360838,-0.5569182659399148,0.04024157028949474,-0.4196311884466742,-0.2512588036940212,-0.03187792371973384,-0.3848569935629499
methysergide,-1.3826653237769853,-0.7644997266117217,0.07759015169324776,-0.34566027321877574,-0.2500894197582998,0.2557812590590169,0.04981795808852441,-0.296428468439293,-0.02724188274489168,-0.08542332775613451,0.000868497130434227,-0.23122788672072495,-0.5432282149919958,-0.13589741929764226,-0.08562304017454438,0.07406677532033079,-0.6490334574288988,-0.0594170300462347,0.13038348016124499,-0.31696638501927926,0.4643023838642829,0.20254800294743758,-0.08443253597583304,0.2219877212337365,0.011985935878134941,0.15490937806589672,0.3317366997295854,-0.2808983489327599
metolazone,-1.5059467026338287,-0.8873146126330171,0.15185758719881243,-0.3880369632342633,-0.4178642996662058,0.20335853270935314,0.05317559140359625,-0.2051919001741428,-0.16100648565726217,-0.1534161129831579,-0.36482057045115857,-0.35001764229281335,-0.30629576471344666,-0.46409291507313877,-0.30116128071859816,-0.0006287052832521339,-0.33178123977488255,0.020015375682696714,-0.4832084387355446,0.04991108006938364,-0.30577793090228844,0.02898874226906219,-0.14825263066724664,0.1842018055379017,0.21423103047433978,-0.22544801749390744,0.0581817824283478,-0.08096724663552181
nabumetone,-1.453949857478761,-0.6466817175617648,-0.0418401985622652,-0.6126276018886809,-0.3836931033000834,0.0041482656798976295,-0.03602531378465431,-0.16668928072498623,-0.2511471665674249,-0.14366369228691983,0.09769229004815755,-0.15366526417433912,-0.30337333033214925,-0.45775677413566007,0.0006712331479929403,0.13769510712945157,-0.20900868593649657,0.1438139879072881,-0.6542606959915787,0.33175469802173035,-0.3842485006950551,-0.10316778631456343,0.8720308909601778,-0.6428590597762259,0.653013174137308,0.698317595606552,0.4209850488915247,-0.0028277488776352125
naproxen,-1.4262149275942644,-0.9111639927388431,0.06481431795700059,-0.4863948997159108,-0.44415792326894754,0.09136360911959587,0.02775800421643017,-0.10227927736611175,-0.3059786683506311,-0.27029343005441625,0.03574270631061081,-0.12477302132467968,0.08409984250050243,-0.5153605016895239,-0.03212457350454051,-0.15168654909983226,-0.0626282301178536,-0.17036220526685558,-0.029797577009971512,0.2553894114767879,-0.3915276136976773,-0.07052270667451963,-0.22250235957898198,-0.15981377109306427,-0.4443124470075054,-0.3730304399743192,-0.21244995224105892,0.0964096335551639
nateglinide,-1.426214929582762,-0.9111639935472262,0.06481431913318446,-0.4863948978023726,-0.4441579221839877,0.09136360973526651,0.027758004735578715,-0.10227927825038798,-0.30597866770726406,-0.2702934303351327,0.03574269825404532,-0.12477302545094511,0.08409984009418726,-0.5153605012278315,-0.032124574546269935,-0.15168654566560463,-0.0626282307367052,-0.17036220155917073,-0.029797584980999128,0.2553894102273189,-0.3915276147087515,-0.07052270747800696,-0.22250235845124694,-0.15981377296547342,-0.4443124391209457,-0.3730304366909777,-0.21244994725715063,0.09640963281020964
nifedipine,-1.5059556083706975,-0.8873257838508049,0.15185750244283072,-0.3880312963176783,-0.417857130929696,0.20334957275810706,0.053177298923378614,-0.20518680751457624,-0.16101959826233417,-0.15343456638055028,-0.3648462487517014,-0.3500280973620694,-0.30626709723433077,-0.4640952432753011,-0.30113544574677326,-0.0006151172950903535,-0.3317512197010842,0.02002638298294905,-0.48322618120533517,0.049926336894682274,-0.3057994079743742,0.02896746504602014,-0.1482514761524407,0.18413717515280878,0.21422041016294993,-0.2254354507893728,0.05819460248585456,-0.08095078677205797
nilutamide,3.6599696140238898,-0.004700591583131296,0.08023270187854407,2.273389425819071,0.7388270831415725,0.5695076038911211,0.34728672480825334,0.2989084868524217,2.0526721657536804,2.289829142273188,-1.9102823032186127,3.261804534380449,-0.39140290396122523,3.5842423434099495,6.5201215326479955,5.131544549765655,5.858813072814954,-0.2129308642003085,-3.9997182532001045,1.779133970695038,13.239035237389473,0.05039335456155309,0.20346667332992696,-5.586982648115359,-1.2142371467207957,-1.3276641617008942,-0.9020512445166352,-0.28812927264789123
nimesulide,-1.3591580382424737,-0.6158664139929868,-0.06908463377800479,-0.1923043295650344,-0.4520240323122235,0.528576198230331,-0.15664366219722084,0.592241279729294,-0.021806571061791614,-0.25384428296190215,0.6285242499183052,0.0427239576800753,0.2544698239274338,0.02257658535543939,0.11556446008005561,-0.18083711019428317,0.29117983757177585,-0.11326821135893221,-0.3691915030308051,0.7099629090170049,0.13559420224935353,-0.12179861362021467,0.4748192482635137,-0.3927681165877293,-0.7963667899779847,-0.6558089812720741,-0.22841499631552506,-0.04893604059118791
nitrofurantoin,2.291707366262062,2.059861622728658,-2.3807051276614084,1.750664217329062,-0.6188103697398504,1.034857544487589,-0.8051801393217664,1.7245923041431346,0.819433025175723,-0.45185873574894525,-3.8924419185209937,2.5268581014298634,-6.8825747230434775,11.70739874200575,18.315526515592563,-3.2857095922162483,-2.685340939319245,3.2431911650202507,-0.20850549342220343,-1.0778022477226386,-5.622815231990067,1.0759070042773324,0.07042369368659,0.4921813771238053,-0.7013217161191935,0.24394967490729358,0.18245523567708022,0.1913684448141371
norethindrone,-1.4420646055129465,-0.7814205635813872,0.01468942429468801,-0.2700018473466011,0.454920972391642,0.19340021980326222,0.7820442435075946,0.05719138243716846,-0.2627979848977058,-0.09607497647663604,-0.10132382355100003,-0.0794117661236548,-0.5559180540208258,-0.08729881604013036,0.7484554342188007,0.5373445384873705,-0.17048846889385996,-0.0319947333488713,-0.28109425948814076,-0.48330413715847614,2.297094518123815,0.40450315763331357,-0.5220469746762372,-1.1363001647393067,-0.7385526042782821,-0.36925477462716294,-0.1883915897068101,-0.8896670801279121
omeprazole,-1.4498109416446074,-0.8535869720804612,0.08951731054168596,-0.3384326778085157,-0.29347376193978986,0.18852045031615858,0.13328929429778372,-0.25021241522326343,-0.10089733680607206,-0.22116541370017034,-0.1372803897056143,-0.3708958961907488,-0.4628059112702285,-0.29558868789637216,-0.15139760252968398,0.11825664176706635,-0.5375274988774638,-0.040851511248259184,-0.16512165060104078,-0.23333069972811296,0.12299694444484863,0.07113552151124802,-0.39694422714893585,0.2978047874761462,0.12399525814238492,-0.2158420108934618,0.22019307969458518,-0.2605927860575929
orlistat,-1.5051664165456324,-0.8814755464277739,0.13930000148729457,-0.35303827834867385,-0.32106824926449934,0.20384993453670144,-0.017564136410826655,-0.2134568131727057,-0.1850633434540063,-0.15518820886100826,-0.4180200888623366,-0.2882667795268206,-0.17310230680503913,-0.32176539993344067,-0.04289085424333939,0.05643322253613474,-0.2195898956782317,0.0834695335649751,-0.3199356970221569,0.0799654670128594,-0.12453669279968879,0.0018466635658377613,0.17282989948160876,-0.37318319923976595,0.02309846531707109,0.23890355191794127,0.2652396020521705,0.021375163956738368
oxcarbazepine,-1.3842700471005898,-0.7511293333383265,0.16114926288675213,-0.4335166488470042,-0.4806305462436394,0.31854596367134275,0.016976386665576063,-0.16280243244835704,-0.2039776929396076,-0.1634782829047528,0.0841146403253124,-0.33125780253947296,-0.46531791844092063,-0.36538957951538964,-0.36788767885528717,-0.1489065330053572,-0.5001408779330474,-0.16268089698157764,-0.07749393996276208,-0.12740600917813438,0.14417613069759475,0.20805623904176637,-0.21403768732491063,0.7962597433834182,0.3145790952043562,-0.1546244850098153,-0.12895399945628527,-0.22256300768915707
oxymetholone,-1.4491264438489435,-0.8478709634042112,0.076981704494226,-0.30342870232036623,-0.19674707698959137,0.18892283034743482,0.06265320537299457,-0.25841086495317267,-0.12505941696392492,-0.2231135122697509,-0.19068855919984803,-0.3093301491314899,-0.3294874497669679,-0.15349076034982514,0.10677274859891935,0.17536707738085858,-0.42516478040356553,0.022634298806526183,-0.0022755354594563896,-0.2031358249157464,0.3037393580524875,0.043812245683074055,-0.07625405907549376,-0.2594958190782815,-0.06698006424154575,0.24801532547270908,0.42708746572724554,-0.15820434191818364
oxytetracycline,3.492839128772745,1.509094643161464,-2.4476392989755698,30.728353377367036,-5.87331763403439,-16.673515487116333,5.742685932846821,-10.076346809544017,-1.1046592571558114,-5.6420176634913375,5.039401201334521,-0.812197834179854,-1.1697625366316522,0.47417150208113196,-0.7250497450643255,0.32233116789203425,0.6444900217430015,0.5585839288996136,-1.35101356819507,0.1294853822459492,-0.4090295344693551,-0.5481069409791237,0.22412256518518653,0.33242490340862946,-0.3678614331608444,-0.5051373115040507,0.06042420553320644,0.04217519082140694
paclitaxel,-1.3276524290409668,-0.716828345764673,0.09882911178053333,-0.38415861521115646,-0.35656156276201023,0.3041791148452378,0.09697313089570077,-0.2078862889651869,-0.1435799432692881,-0.23072560039373496,0.3132299438863834,-0.35180533274143966,-0.6229383354218531,-0.19663293016024672,-0.218980032748283,-0.030685977522746145,-0.7070531844136404,-0.22420458593061457,0.24186186905247142,-0.41141390795665383,0.5744090592310404,0.25114288751250025,-0.46288603378268744,0.9128467541925459,0.22483345790248785,-0.1452390303761656,0.032340462431864475,-0.4029211441775822
pantoprazole,-1.5294346523540583,-0.7907903573768457,0.14282423706696984,-0.38403156949075246,-0.3825696469053751,0.21411597925055453,0.02015995558597755,-0.11777774533959028,-0.09694050984537696,-0.2902252929171638,-0.28581667222163887,-0.3275263950171746,-0.32388938350218355,-0.2255340992376992,-0.019404888113935544,-0.1400364311304038,0.014865104579117716,0.34310064487220876,-0.6218015345503755,0.25223863261303475,-0.23249967122487733,-0.08191832018209931,-0.047637594545249067,0.05676801984977395,-0.11281864181413997,-0.2975932920972056,-0.08540862492245818,-0.04054035538910852
pazopanib,-0.7770931288100645,-0.17462017549670994,-0.2679726576597677,-0.2598325392869203,-0.49531864701650874,0.6149550546745923,-0.06855046627599631,0.1337576267029499,0.08876677397010288,0.1592145859518643,1.6966444787687127,0.24177238873443657,-0.9045835846698012,0.2553433775013639,-0.32153788591659915,-0.4863700019369649,-0.975008552711448,-0.562098722286436,1.1824695247077246,-0.7146273939706508,1.3298329777371558,0.8607760243937285,0.3577518307986892,2.004505336470276,-0.8768850099023466,0.2656089285858499,-0.7263097832130065,-0.7179233979132408
piroxicam,-1.5053443213652695,-0.8656824136857865,0.03716418933806019,-0.135452591756078,-0.4359705889714538,0.3394147340083308,-0.21352745554283237,0.411280058985084,-0.14101469472097997,-0.2794627118516715,0.03714411886109336,-0.30073482549068914,0.2841180155539583,-0.13581609175530562,-0.0005571355876934359,0.16478287250298895,0.23299616655488267,-0.13927321448124028,-0.5126235458484018,0.493689478757107,-0.0014549578543464408,-0.25801183948766526,0.014567104304099361,-0.843618285993366,-0.2886114616905324,-0.3074200160331077,0.08788382057103117,0.048523962908065876
praziquantel,-1.4261701612413533,-0.8596408894036747,0.029322215702565754,-0.18981612019810068,-0.2775469160994851,0.10424074013195128,-0.04624381888576425,-0.2624207716442378,-0.29278719303944234,-0.31561540462586857,-0.516751601406413,-0.26985618667273287,0.022929933216625377,-0.3100085109981011,-0.25696285228696053,-0.012243872820116478,0.40688031944515735,0.1867694461479882,-0.7623602067240246,-0.05396085465218922,-0.26149469185470126,0.22895182875041234,0.4077472105134493,-0.3963876196807657,0.09286736752494075,0.15568882331966172,0.03642462294970956,0.2071779566148126
prednisolone,-1.5138710105984206,-0.8652410946755219,0.011833210706174775,-0.40156570233058897,-0.09966555866041436,0.06015370235144354,0.033619309771379266,-0.2822685604757044,-0.297848666611432,-0.3825796821915239,-0.07781319200371316,-0.4640930167062699,-0.43203082278297866,-0.4081082974506122,0.11824762675419939,0.24499991493560233,-0.45811385016514294,-0.08961478321427115,-0.14857393941220146,-0.42211742602737307,0.41586337725213424,0.1406370412718597,-0.5569049544550851,0.04023108157460227,-0.4196142648429903,-0.25125525294638656,-0.03187287999536568,-0.38484362628777913
prednisone,-0.6721913187559124,-0.42813177502141664,-0.5040844505552066,0.9840062657672769,-0.5765765550534927,0.1912562459062834,0.43939048356992566,-0.7036679958171962,-0.26781931624062316,-0.7988733942831927,-0.9852691806794024,-0.016811207473503842,0.97905104030295,-1.6576283667855753,1.1541174610121403,-0.7539222577063436,-0.18355414374760395,-0.9886500867101956,2.692368038691019,0.18107232033330897,1.0655464628441842,1.133802305318754,-1.5131625609272796,-3.890833969307935,0.5904963804613181,0.3214046677772117,-2.0825071499676806,-0.9777280375394715
pregabalin,-1.5051738326647652,-0.8814853859539739,0.1393013188246623,-0.3530374800671572,-0.3210730409649264,0.2038425057058632,-0.017554917196183864,-0.21345170869055752,-0.1850714785835746,-0.15520320131641807,-0.4180353472117729,-0.2882822055742212,-0.17309342422899573,-0.3217830375091965,-0.042898118839550595,0.05643810323129453,-0.21957757997040858,0.08347158412839197,-0.31996833500523736,0.07997470447790651,-0.12457438935287304,0.0018321492797079002,0.17279538330867708,-0.3731748256325021,0.023110836476598947,0.23886260329618997,0.26522728232405296,0.02137740673945433
primidone,-1.6113629872821456,-1.024903425861659,0.16000119545848948,-0.3875701038107809,-0.41137616456493925,0.15659921331532578,0.07626601076760708,-0.19646670102853048,-0.3057780758589779,-0.3513731370173269,-0.6820710307947894,-0.5298173282152501,-0.12072253940360027,-0.6425591896493592,-0.15059842974865711,0.15386819571718177,-0.17000695515733655,0.16227815294749479,-0.9986015722112155,0.2724525199082193,-0.7988885429401238,-0.2256260563476729,-0.2586113426006305,-0.5749299707102592,0.28144701651249693,-0.3023204576257521,0.3763370585041135,0.10412097956578076
probenecid,-1.425806141382964,-0.8593646070352668,0.029018556240703212,-0.18942753997814776,-0.2773304471007688,0.10416014485402131,-0.04652316329700043,-0.26265785168128364,-0.29287207386590086,-0.31567692751445353,-0.5166534456395132,-0.2694624510064751,0.023217932292136232,-0.3095814770058746,-0.2573322752869352,-0.01252501114109765,0.40816310785349397,0.18698052110712332,-0.7627262508189576,-0.054502777431370934,-0.2609857497085028,0.22984485620586198,0.40911076366974397,-0.3966342559174082,0.09276217609934473,0.15640497656885152,0.036132474655578395,0.20759020945819892
progesterone,-1.2151207549502474,-0.19213388007120294,-0.47515726667550173,-0.1866864897329195,0.3860150451501145,0.4791406117765342,0.8132993987357074,0.2119888914389921,-0.2944639950846324,-0.2821944072429572,-0.5314013035621917,-0.620450949877801,-0.8930786940843523,0.11780179989525265,2.3475202027175697,0.44717609676255904,-0.8034694934478258,0.11141447271645445,0.13599344643786548,-0.9578539540879661,2.7514698641375093,0.9364029092156376,-1.450982741011313,-2.7848681161731843,-0.5702461121074949,-0.9662479178140841,-1.1098361085435349,-1.7751412360925332
propofol,-1.2394936923808628,-0.29892230732449115,-0.008238023343679157,0.03317060699387537,0.2434289265337943,0.29501463154128205,-0.5288790353433155,0.15840169613231342,1.2876737611444984,-0.3812698970729659,0.05927155473240861,-0.2007844752839271,0.4122995115606327,0.38916402321138976,-0.5500858053212503,0.09003986546496005,1.6335899500762057,-0.23852530383809098,-0.8176991097383149,0.06340424655330533,0.3352967321815689,-0.10816919265147275,0.44016713757074244,-2.648624687186089,-0.5584950419104072,-0.2703300497097596,-0.852942807804817,0.11599211726770789
pyridoxine,-1.1070590873311563,-0.7742236356615747,1.315315807587,-0.6947274522045004,-0.1099578174806026,-0.06435011360652941,0.293369450679985,-0.6307093561131143,1.4812412490473943,-0.5149290614611011,-0.30295850391338097,-0.7670865070730624,-0.0351761105404135,-0.5890219979575124,-0.5434047821565893,-1.1549346045722442,-1.7825087052771096,0.7938021628726588,-1.3225755508848183,0.48007530287221395,-0.2703205237030624,0.5464443557908374,-0.36527049669637246,0.2678887634824772,-1.8416209551071088,-3.5752196115364265,0.7053943485295571,13.814873265963293
pyrimethamine,7.501798540010579,29.65182982339476,47.18367011897373,1.340484475143998,-1.128585124418252,1.5871211409837063,-0.6137062428372545,0.20935824153634258,-2.8988049753781295,0.01484685475774031,0.6354918339357845,-0.7509278583733298,-0.367545247391058,0.18917794536960875,-0.07298152421884913,-1.5975546983929736,-0.7796751248998259,-0.6394676635180688,-0.5695550471013758,-0.8840935299723478,0.40891673740114265,-0.5995467051658745,0.5194540497863864,-0.45789311688506545,0.1771865775487308,-0.21079618275369527,-0.0913809595092043,-0.13070418216543836
quinidine,-1.438801998005844,-0.7982287103094731,0.13993070842991986,-0.3952649232184641,-0.3744819089778346,0.27061833106775324,-0.030293322157764598,-0.2514072145798261,-0.08735165111592352,-0.017676076726452102,-0.2266725593518309,-0.21035265379930557,-0.3867191694866705,-0.30440593619135287,-0.23539145205224396,-0.04481863953740415,-0.44328759091855136,0.0014490633228805548,-0.18770969291510045,-0.03372424666279094,0.03552033358733049,0.16039978332065374,0.16424919484118064,0.10839460478311604,0.10222616493775595,0.14529080902514174,0.16972080790521182,-0.10127434478909766
quinine,-1.5062391884130917,-0.8876815022445366,0.15185480360889367,-0.38785084808872616,-0.417628861148844,0.20306426639977812,0.053231670452588455,-0.2050246450077525,-0.16143713508797772,-0.1540221668556172,-0.36566390748831457,-0.35036101186725677,-0.30535425587568227,-0.46416937882158515,-0.30031279822043017,-0.0001824431306015306,-0.33079530848050165,0.0203768818488253,-0.4837911440387945,0.0504121508400931,-0.30648328951077847,0.028289947182968463,-0.1482147136293212,0.18207918852972924,0.21388223395152467,-0.22503529674741435,0.05860282389469399,-0.08042666520328129
raloxifene,-1.3420968237782653,-0.7946948812934014,0.02085009982034827,-0.39029866289613524,-0.37153677875107527,0.32633156463394325,-0.015772942278936164,-0.20031184685760028,-0.21004707337268502,-0.21132718760199837,-0.19481106673898932,-0.42141325015447856,-0.23064730786133752,-0.37919629302283553,-0.06692461313429172,-0.0016768469976475601,-0.3702468489823547,-0.13564327183254013,-0.03948298219950735,-0.18587719643646175,0.04608010940788772,0.3009979972833006,0.2932409785700069,-0.16031668644944547,-0.14157226762482453,0.6707419625898058,-0.07369756864241865,-0.0769010971340157
ranitidine,-1.516197244194383,-0.9368435276221472,0.08891531306166359,-0.2962300534811974,-0.24011601065114188,0.12176381842029048,0.14597463620648005,-0.21224392584077587,-0.1986323382383701,-0.358635884579261,-0.3287260508320659,-0.4487903014084385,-0.24912052418280348,-0.3130167879570517,0.0410366335508877,0.21944904465883228,-0.3137401284531745,0.041196502204541435,-0.2974776370363024,-0.1195126175867394,-0.037239307052072415,-0.0874283303598512,-0.3882236658717077,-0.1838321896022891,0.04490245163455956,-0.12220774524639448,0.31564292725645254,-0.13785956714524528
rifabutin,-1.4689541555284613,-0.9005584423450183,0.05346024856185516,-0.3649242329981057,-0.3622323339938011,0.24801154334918166,0.16925648584683625,-0.03674047946777921,-0.30154233857009743,-0.2659746904133594,-0.23577052279376853,-0.18470837091809494,0.10833050368480483,-0.579759876558288,-0.08194807797574749,-0.004716707526542028,-0.173651278469954,-0.11279437966231773,-0.46557002012426396,0.29075866165832986,-0.5631274357729313,-0.04055142189052801,0.2288778298402905,-0.19926848707076236,-0.12434058609106254,-0.3143862976906319,0.0764704453678166,0.026376771466680538
riluzole,-1.5061803213053926,-0.8876076602603927,0.15185536384771242,-0.38788830652634415,-0.4176762466476974,0.20312349186564985,0.0532203837109733,-0.20505830759441854,-0.16135046049312346,-0.15390018951138165,-0.36549417338254864,-0.35029190363994367,-0.30554374851457705,-0.4641539893564078,-0.3004835679266556,-0.0002722600176585805,-0.3309937417986474,0.020304123363032417,-0.4836738659409355,0.050311302904517505,-0.3063413256133315,0.02843059007403789,-0.1482223449964283,0.18250639673225272,0.21395243443281006,-0.22511836292825346,0.05851808304538713,-0.0805354652463866
ritonavir,-0.8403914588853799,-0.32438925232850513,-0.23936256626574742,-0.7026288388334395,-0.4553149624694094,-0.028731499602904925,-0.2837171355457103,-0.07325383899994126,0.05705972744416881,0.22122034086555603,1.4043689970012025,0.32183187332086466,-0.890645797161085,-0.17802662195299124,-0.147900629318969,-0.10947959402135411,-0.15582943292668644,-0.8912082143123612,0.756969263381071,-0.9031809572073127,0.5629693288891032,0.0944862108066462,-0.6823559286402825,1.5890860237116669,-1.530565630318708,-0.6854802634351559,-1.0356187137274038,-0.4501963122959462
rosiglitazone,-1.4689552188684674,-0.9005591625021929,0.053461254433255986,-0.36492403635333714,-0.36223235679203986,0.2480103970376435,0.16925542244242883,-0.03674182217614912,-0.3015418979052014,-0.2659749470353036,-0.23577381910740577,-0.1847108732314112,0.10832843549931448,-0.5797588649959434,-0.08194835278607152,-0.00471562377289701,-0.17365060397852589,-0.11279216938731837,-0.46557156178687426,0.2907573533100742,-0.5631264345051408,-0.040552337593444863,0.22887403821121402,-0.19926949645493985,-0.12433791685273932,-0.31438441924250293,0.07647124002556577,0.026376928909050617
simvastatin,1.5608606118940613,1.5490098178824072,-1.0406473995750085,1.2215407497415398,-1.0637298983072223,-0.2534853239307061,-0.4197683875633324,1.093038324386231,-0.0793764684581629,-0.049535659437589474,-3.70165530226435,-0.8009588464386123,2.9779961168663602,-1.630500416766733,1.6804931081156904,1.0040638748447004,-0.32752481204069195,1.2317507985734921,0.9152286266925889,-3.9439073287206896,-0.880442457398591,0.2991282650307876,-2.043211267424194,-0.9402869725866073,5.411970819927537,-0.9621013475490877,-0.39276626374312235,1.1665231145765083
spironolactone,-1.370283534024174,-0.7307582900076608,-0.11802114076605959,-0.4138708407956552,-0.064173858391651,0.27959987304659906,0.11676619288241792,-0.23410260102741548,-0.31263177771323203,-0.30268112944451014,0.30444524405318485,-0.1316509179935964,-0.3301869822400747,-0.5214956158522032,0.5953929637372123,0.06784913121157504,-0.8618504973277034,-0.49449030584140874,0.7596734163102243,-0.5579914792591519,1.3907636381613935,0.7679987578528923,-0.3986862805386906,-1.2238394842731912,-0.9542230124592185,-0.23127338871844844,-0.7927614616395328,-1.2251258436388186
