chnm,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,classificn
itraconazole,-1.5091101238366929,-0.7196980636055332,0.06925899530118877,-0.4751389116689013,-0.45101356385371355,0.26250473954297165,0.15508892377190714,-0.20353605995518495,-0.39021160576755787,-0.4591451128671944,-0.22287305759095627,-0.28192566028942867,-0.273652803395497,-0.2733736505482281,-0.30026606095811464,0.4054408534509947,-0.4400882355440741,-0.2229460259484574,0.484217814150975,-0.5174510049941698,0.3331896498436845,0.49587816739382,-0.34375231151429003,-0.6997254045827292,-0.7077130449666024,-0.7793209935056161,-0.339304704157219,-0.44953479245848305,0.021571290249228103,-0.43117502305630984,1
ketoconazole,25.533932244178505,35.850780662696316,-21.578600196621945,-12.259440967245565,0.2838429837118073,-14.467200470344766,2.112561308589174,-0.956144726893207,-2.7352635856241565,0.6232494842696937,-1.0488537496900703,-1.0233681353825999,-4.455593655311712,-5.60496436719639,1.3778991310580107,0.5991562668513831,1.1009218403125702,-0.24420538160051308,-0.28630926122459627,0.679717399021401,0.24810036615792858,-0.5180660574754598,-1.3447695135440108,1.2049490086745058,-1.0284645703133495,-0.2123154218484541,-0.3859341318214434,-0.12373878522194336,-1.0279460739477921,0.31016256017502114,1
lansoprazole,-0.8529300960629778,-0.44881705314678166,-0.36894179540450844,-1.0184135192456467,-0.30344489629220417,-0.5722131866705945,0.05464905168281081,-0.5134587945708982,-0.3969606829684323,-0.24461684736090206,0.18624250841429985,-0.18211878125217504,-0.7778287451489141,-0.6762580918251676,-0.04150299262833287,-0.6559704098416975,0.8798890532927623,0.7839771456161051,0.4736989176787575,0.7032674469999508,-0.05645363113952557,0.5907092819368349,2.3749847131920605,-0.6604211131837654,1.9754145266528378,-0.2334209642300158,0.7024557571231224,0.4735735610031602,1.1814828359276772,-0.40319669769620203,0
leflunomide,1.7574927844141788,5.133144269542074,-3.6832187566800307,-2.189214419630651,-2.2832736532392777,1.4669115304317322,-2.1800595903776565,3.7424489352362342,-0.7314273453868928,0.557158014534784,19.22368389866643,9.43930556729728,3.6406067781729785,5.010281690262399,-1.382495923349834,2.046781917098529,1.6438698222051005,-3.2633754586051795,4.405500990115719,3.706568137973723,-2.466125051412128,-1.2080785020083766,-3.7488825920999456,4.878877923540269,3.6660184026102467,-0.7037402075988062,0.4417942419361077,0.02484290640412755,1.5369906458864029,-1.2489209038219535,1
letrozole,-1.4163404019809207,-0.8706764542603037,0.049674371562501,-0.4274965732618206,-0.44432491564132504,0.2929575628117175,0.13875831726863344,-0.22741198352849923,-0.3118473374066769,-0.3499789011735709,-0.3688576461545408,-0.5249507798053966,-0.1190049478529909,-0.4614562294914081,-0.22122918435680522,0.18929138470234397,0.21024303842805203,-0.4813010057842168,0.18550709567851878,-0.15959621220744166,-0.17060886238820716,0.19460325009853963,-0.08793871601259592,0.03578104121378618,-0.10188792194980856,0.3778536857562926,-0.3005119066514096,-0.08163338930666932,0.07372343187013623,-0.014557954261189904,0
levothyroxine,-1.4391109693438975,-0.7639063249342695,0.08058685139410998,-0.4680174791309366,-0.4687629495949242,0.3061691007853316,0.176508871780275,-0.29726909857526124,-0.6045522543736047,-0.5093547847836332,-0.03409876002686942,-0.3664594863322688,-0.3229059122883946,-0.4113917254496064,-0.4814544498136351,0.6101082618659559,-0.5949743582354988,-0.5791302174766673,-0.06075882434057997,-0.7769350442410325,0.4311286809514149,0.34185726809138367,-0.6251245794376206,-0.6543944811764436,-0.1988409103334634,-0.43182411467867093,-0.45952661907321524,-0.16073609494571894,0.32036522803218365,-0.12187589992105957,0
lomustine,-1.4823496507848364,-0.8764461210444567,0.13092480882743343,-0.47534961148350485,-0.4068801620696096,0.24528365401202304,0.035075558083740445,-0.25155862868755374,-0.09331856752900367,-0.07631618574070483,-0.34486121752319926,-0.3774149275924742,-0.22715667914166732,-0.42476724402237026,-0.19026093799654475,-0.06945631940031145,0.046251662936512825,-0.22079507855071803,0.2775087807507294,0.2709244256715542,-0.12352572283481666,0.18096024208851547,-0.1245131613850709,-0.22170324376548722,0.33759299851729346,-0.23259788189914082,0.24954626583085057,-0.009964388235942768,-0.03775660051054307,0.24708324927785114,0
loratadine,-1.4913409755980243,-0.8407699269718476,0.1268723492896708,-0.44153587965781993,-0.4029198740383669,0.24752765388080944,0.071957607824156,-0.22558269163350367,-0.2996007609871601,-0.19668050078069008,-0.4188646774672644,-0.22523201522078423,-0.030691759126511953,-0.27531812318527565,-0.19786909121085877,0.3733523476645536,-0.12264356871526493,-0.2848559745053748,0.24118785886549268,-0.14313385948918494,0.01448835823979496,0.175275019447334,0.22654960593937298,0.012864393628049427,-0.2669988274102592,0.024801784525370737,0.09830052265495913,-0.27243284681923646,0.16806013829796232,-0.49590383295946366,0
lovastatin,-0.826440964800557,-0.6951560131653317,-0.19918142137981396,0.07273911472880235,-0.5367739096981685,0.608576015367609,-0.287853834038817,0.3076125830811719,-0.14377528414885538,0.32766454927512007,-1.181091150029036,-0.18789300773693163,0.8829430117041722,-1.192540037310671,0.2076242129368221,0.26641271793495924,-0.7003420420220862,0.8445877159740257,1.2638996407635787,-0.7761341454716075,0.13575492019743063,0.3035793293936901,-0.4818226124915397,-0.03784228538457148,1.2570222634890766,-0.6124747196679294,0.3566916152984051,-0.23197779070297803,0.15495108438918387,-0.8807370326672534,0
lumiracoxib,-1.435898284194273,-0.874522506525058,0.016036202449427796,-0.47088171317030975,-0.38854305466647315,0.28626453599040985,0.13396454742471625,-0.04962772748665143,-0.2903201144758255,-0.13902348631173664,-0.19208621268472384,-0.21978410529879785,0.2555476440792779,-0.5549349241307766,0.012728767521140615,-0.06359569618482601,0.045041527216193436,-0.03697900367043298,0.05501213608764528,0.4446184526196248,-0.196550908111752,0.4020977336928636,0.2358635020174962,-0.39493104341569163,-0.24436372332600229,-0.5087036314263453,0.3569009554126347,-0.22191674280371418,-0.10614605981847255,-0.27551089817121077,1
mebendazole,-1.3909726480476496,-0.7401891708559454,0.176002631169377,-0.47715721838117175,-0.5057080338200421,0.34586352494120026,0.09109699244443818,-0.21689972348367162,-0.24576095106007237,-0.2217943119889932,0.04878382961494507,-0.27920555865265884,-0.44540022699266363,-0.31402826375414183,-0.4895874467374631,0.1710289014180362,-0.2061824435401626,-0.6681823331192319,-0.011323836642242699,-0.38833617172038026,0.2310009343279865,0.06672393956933097,-0.42449716046176583,-0.368970427329884,0.3644022280625779,0.08361652988358198,-0.5480466688581597,0.18097327254011594,0.19837958194447175,0.5792471873272427,0
medroxyprogesterone,-1.5222493213728099,-0.8575526056691934,0.010935037879021505,-0.4110431203265392,-0.10982346961303588,0.084578377674551,0.15121102658854255,-0.31600203317249903,-0.3788688665689573,-0.3879977071918885,-0.11813622989889785,-0.43868510896941243,-0.3651795772726812,-0.4205463087133929,-0.05029201220047307,0.5975648667492589,-0.14087857840496115,-0.6324591331198194,0.084868380729791,-0.6533787013397255,0.1751349458065982,-0.041674852562518364,-0.3530878839717459,0.27660472663077806,-0.5383824176110167,-0.22271671720927672,-0.18528974901932158,-0.22582659627486093,0.38638090712336703,-0.27437730134397487,0
mefenamic acid,0.9361719549716766,1.2595622588945372,-1.696188363634842,0.41352628090411264,-1.050653109804943,2.0381903859496178,-1.6725902038677716,2.6232880636088045,0.5400871583535235,-0.13975638222927073,5.379581987415041,1.891924177463692,2.364097407236683,1.1129200849248084,1.0303538401257024,-1.4606177536435683,-0.11925595340539058,3.654325187670349,-2.686355911593934,-1.8301949326752316,-0.5355984881036073,0.7776789274113785,3.466159309844567,-2.5876402131128518,-1.5889407186987026,2.0562116499960403,-0.10590824878834268,0.7195417594668279,-1.8260924259070779,2.1848941083617053,1
meloxicam,-1.4264433715909874,-0.8354853155486679,0.03134910591456539,-0.2408861159348939,-0.32739252908260374,0.1440714381267658,0.04755030790127456,-0.3292245526329763,-0.3622932318075904,-0.32826503791068345,-0.5424894253626229,-0.2316189829728303,0.07722732683088963,-0.26258285729695613,-0.35610468887426827,0.02790715646215711,0.48781174690868534,0.04986106103891398,0.6380136811941081,-0.35278119738700425,-0.07634091977839991,0.39757945659377325,0.36044308536001296,0.029628415019893977,-0.07659921986253752,0.11917182646657272,-0.06818997275805472,0.128249690761141,-0.07155439317589524,-0.030043851008444217,0
melphalan,-1.5460455683748815,-0.9472269298945372,0.11450987625328948,-0.2792885223676419,-0.2048749657053833,0.15208108690428843,0.21592325604513582,-0.3741601235160648,-0.1724866475646826,-0.4097836029580431,-0.3775489533178882,-0.43704695395630694,-0.40942899959212964,-0.22433187949023478,-0.00709478986908816,0.23799002342115563,0.35553562368246966,-0.5849383555338405,0.3826750446327409,-0.06442293256288635,-0.026847634247677058,-0.3029567602322495,-0.48189309524511276,0.2990060217128443,0.10567372241774445,0.03790408871666092,0.12907699530170533,0.3453726022461381,0.4071089072636686,-0.015936985620605894,0
memantine,-1.5098588150472443,-0.8815570154210802,0.1851231864724942,-0.4406127431824242,-0.46264305651935883,0.2339142591654388,0.11142222400992778,-0.2162403391511555,-0.14227182268453298,-0.1482620270257476,-0.4193511097711674,-0.2956621694777799,-0.21974530548305068,-0.3743741350643682,-0.36161544602513523,0.08873411336993026,0.27253927983903786,-0.5003486888493165,0.41975639349717025,0.03814296480276249,-0.13065413426345351,0.080948022960167,-0.2252336434618354,-0.08639362509283974,0.17541581613269305,-0.04636592898072727,-0.21077611541074776,0.1838952385808107,0.15415365941035955,0.184856165506749,0
metformin,-1.556575356122671,-0.9521180865078065,0.194548835258379,-0.23624200938070136,-0.21900244011465905,0.15008152177880027,0.02550248930688684,-0.1484491685215226,-0.02843504682552172,-0.030275682329845007,-0.5572178993521641,-0.3227991293308338,-0.25101255912554554,-0.3837316569369038,0.012933043997118424,-0.426662595561184,0.8686254143537384,-0.39634094353832844,0.5407996740878969,0.550041214879389,-0.4185768266922516,-0.11563373685572856,0.4088564243236714,0.7878147709611755,0.22202626286089644,0.42945813983688325,0.2559642524317527,0.13669148815082477,-0.26710772691486645,0.6343630552564747,0
methimazole,-1.421829019648421,-0.628844069391615,-0.1096031559725472,-0.33797918001363725,0.16809243793772058,0.25424492527655745,-0.3267780805074911,-0.45826733623205557,-0.2707912823175079,-0.1445827727815133,-0.6956444885892866,-0.8847621207196176,-0.01602379852160843,-0.33938784051034626,0.11131963009677913,-0.616676454035813,1.2725921734919954,-0.3814041024687756,0.9928924572203838,1.6845874147350757,-0.16033782326616464,-0.9268968349999266,-0.12767289082313166,-0.3597746455309263,0.30275471296807455,0.780912975464345,-0.10649566537053907,-0.18220806849127194,0.19460212947351324,-0.2099299031703849,1
methotrexate,0.17872775091351994,-0.35885109315011554,-0.19822731813598424,0.9543141525984263,0.7523699020141816,-0.9784229639699935,-1.0065427094809443,-0.6062996243154497,-0.5051598520102093,-0.4788408536794256,0.6913319084617628,1.261726889083755,-3.9728771702707397,2.7987066229320186,0.6642492434632624,-2.3550233112514194,-2.9601330896052445,0.3651010527009546,-4.3181639334,1.6664251875659013,3.8128724230236557,-3.6297544758563682,-5.42466053778813,-4.346018501609746,4.531895173629555,-2.6150203296158137,0.20819410257306634,0.09929622637427478,-2.9300763260714158,6.255509838792816,1
methylprednisolone,-1.5275183210343317,-0.8509013729197138,0.015991519059841555,-0.42011107023487654,-0.10324765193301622,0.10314959990432927,0.13407844582222442,-0.4351157530831474,-0.3614548953288422,-0.4503616367739351,-0.09795252978462947,-0.43146028091010213,-0.4918514654856417,-0.33624144403761486,-0.02885295680096123,0.6336127941269694,-0.15403960922955404,-0.6970769093109405,0.08552201964403389,-0.6901912464263766,0.29901736242345983,-0.16748822807501842,-0.5344563248351251,0.14926800897276737,-0.4514978573396354,-0.12634223811705614,-0.14329194102127538,-0.040325524896874756,0.5242218270352477,-0.44097492753274764,0
methysergide,-1.3965738582693243,-0.7536958976806953,0.08814575142487464,-0.36870355897705115,-0.25509070749806106,0.2910900264832964,0.12238810301338292,-0.39328366815342913,-0.0570467901672835,-0.18849665858248918,-0.021726632939816845,-0.18052280250582106,-0.6065081130471712,-0.06487138402956208,-0.2127075471377988,0.4628061354819703,-0.3973498060731876,-0.7159538070346841,-0.055652238041915526,-0.4548155228884822,0.29230156558659853,-0.175092842626321,-0.13788207903860333,0.04017433472615858,0.11074929474513544,0.2868664416406273,0.05008853835921747,0.0749869803702221,0.5081736843811989,-0.07557641231696437,0
metolazone,-1.5125318813422084,-0.8694127511378966,0.15410782276222604,-0.428520968031366,-0.43969569811932363,0.23604140655121317,0.1332665317967245,-0.2821584162124102,-0.21511216302873815,-0.22328427634134426,-0.3858532005503283,-0.30629570638462944,-0.3277419240271886,-0.4081519889544805,-0.4185389722323981,0.1896306990592015,0.1228783765262425,-0.5817160335997797,0.37338478190315466,-0.12774697506003602,-0.013664926331438086,0.16124968245440122,-0.38130591816014814,-0.24326256714915437,0.09309027830882055,-0.19012485457876835,-0.2303222615987694,0.16268139192684752,0.20686330622894933,0.11863614218344379,0
nabumetone,-1.4349534796490362,-0.6468371170886119,-0.0600041116486877,-0.6641462470209274,-0.34125291876846964,0.016452836930340605,-0.05082690239018226,-0.1612352914691467,-0.16272009936684742,-0.012883575865211862,0.09131522542724778,-0.20450932477726716,-0.1874980781276014,-0.4857445816052096,0.17238711708258284,-0.2690262028424117,0.46793308980585985,0.015050174397509936,0.4966717802020899,0.910112901167163,-0.39386057001141933,0.1896001245413405,1.1633631320667848,0.19495032434099566,0.749049959328265,0.37494881977479916,0.7295836055433281,-0.3848757378923842,-0.007184327084639458,-0.15789720380423777,0
naproxen,-1.4110749491017822,-0.9318657584694583,0.04125551942624438,-0.48917011375204633,-0.45841459659361333,0.011712443206292606,-0.12940893704821893,0.09579596046989798,-0.17782589436541424,0.18512448755368158,0.044406552726115246,-0.22270647143520855,0.2697605613036305,-0.575156111477849,0.12772788895619178,-0.47908287172655484,0.17790789689215294,0.13444002897241566,-0.2537640281741444,0.702949055267454,-0.36946475430579284,0.18081125946845197,0.09323588596418049,0.0897748503025872,-0.4577538890795833,-0.2553120691677565,0.05311723952932402,-0.16123947540742378,-0.5263594538883989,0.23345924998831227,0
nateglinide,-1.4057674334365828,-0.8982543377491637,0.029061991693245054,-0.55768509288491,-0.4204885654636174,0.11856725069101826,0.008962069933007254,-0.16875813015176666,-0.27530602393233894,-0.17471707049689747,0.06480299321009396,-0.17428911730675392,0.13433868171914967,-0.5110482511667371,0.08701327871656944,-0.27655659720897735,-0.00493699122686266,0.06951689858489257,-0.17889805011644608,0.41237151713678233,-0.14328585179423203,0.15102407000517054,-0.1881450801815866,-0.05127074919184367,-0.44639834636534464,-0.36117888357752453,0.17582989240226557,-0.06522904302286647,-0.38989697622013153,0.07461172310666875,0
nifedipine,-1.4830310502338913,-0.8655193245828101,0.11332667799600678,-0.47684666686196064,-0.39733353132709553,0.25403153260919864,0.0476985771526193,-0.31408958862173214,-0.13799741983412653,-0.13829660273431582,-0.31999912025428806,-0.3785894471992354,-0.3031665984781418,-0.42442618838529467,-0.22273269047757635,0.014401835245981157,-0.06377215433594936,-0.2733931654996006,0.2471046005876208,0.15349057250112397,-0.024969242441948956,0.20891033874883097,-0.24859129513900113,-0.3488857423099564,0.2963285307507402,-0.30501353124661157,0.245067931632873,0.0019722651507900132,0.027333497737512223,0.15160573406823696,0
nilutamide,3.6412333597815274,-0.0174291399183619,0.12414008173533614,2.31799992593901,0.637026072196267,0.5857452958306275,0.2743670023806076,0.5480950043999471,2.142208082844292,1.6376806360348815,-1.9298787257339078,3.475097977145383,-0.6278226376481167,3.7884525242932976,6.107027459814562,4.756401268854791,5.416436279905503,3.073826097258834,2.4511984963687645,-4.571603015377641,11.041930924960226,-4.121598738020865,4.751664683444999,6.085526686293186,-2.3612841150053328,-1.3670007270969189,-1.2420231466333966,1.0243690310595341,0.6170587994322178,1.6504014705796302,1
nimesulide,-1.3355342398373506,-0.5975774981092566,-0.09912646127671881,-0.2788916257813767,-0.4570699583069093,0.5384151912759596,-0.2313783248303215,0.5190020584073948,-0.0502926687961819,-0.3016601340428896,0.6711717503666474,0.01639250984007328,0.30017679766294814,0.047707953047825165,0.23729044258015508,-0.3413066619743406,0.17780719768831582,0.330026273388256,0.01381687599734021,0.4236799278062984,0.5469489609531666,0.13178160594361124,0.5276524427207586,-0.29174546678276964,-0.9241364999516277,-0.6967740276540743,0.22395439405442175,-0.0839690170460236,-0.34620575660968933,0.1862265119244499,1
nitrofurantoin,2.291663719343429,2.0731228633205636,-2.327519808278217,1.7296642988683006,-0.5730640790134665,1.0419028380074675,-0.9615127258785993,1.306058336212538,0.9131795074397893,-1.0234164791018743,-3.853878111679832,2.3771547014400003,-7.138685619967107,11.674017581250519,18.362085019608692,-1.9641117289172938,-3.345318682305003,-1.861164423812783,2.5922632575072835,0.8944612513338456,-4.887777238202872,3.173379558434245,-1.1623691963768437,-0.9879881384395225,-0.8393025052480688,0.43309051251952063,-0.025568034549372093,0.17599901566843354,-0.10843269800273712,0.236321331319691,1
norethindrone,-1.4135831295173742,-0.7546923225386974,-0.0169199608980742,-0.3544884845662361,0.44282049329696016,0.27618762585336315,0.7634668020587333,0.0007088121291441384,-0.2404848889152953,-0.09028815675810893,-0.048740731693455636,-0.08782961904247102,-0.47075358372079057,-0.012791611282490626,0.7687046529505812,0.8886877129125481,-0.33979799973626795,-0.11349736005114129,0.05098275109363254,-1.02086988258905,1.520273381440207,-0.5495935644002699,0.6518925315032948,1.356523304575393,-0.7566799142374058,-0.5270010812058739,0.39228054929972134,-0.8051339905939485,0.6339551340331764,-0.9097572380686892,0
omeprazole,-1.4265901304361288,-0.8299590298133442,0.05129017321707733,-0.4280925396848776,-0.2769192824802475,0.2498627085380765,0.13340662962265462,-0.3728766072284526,-0.08808384536023117,-0.21970547601676907,-0.08761212229797012,-0.39416870910651,-0.45583696360444415,-0.24609901431150866,-0.10324697027148265,0.31333017018636966,-0.3913589801685124,-0.39867014785299415,0.0020612668577868355,-0.15376697055092317,0.15106808364271956,-0.021880769185821814,-0.3946259607137563,-0.22156976479988713,0.27433760696901077,-0.2434633131705756,0.31537986193180906,0.0015915227592699832,0.34271888889604457,0.03394550739799632,0
orlistat,-1.4362709146681212,-0.804476005075772,0.04488869774112172,-0.5355872851901254,-0.4246049846658998,0.26581133969729553,0.009686260964049552,-0.15768708807232937,-0.3532993844733888,-0.08982038539240196,-0.31284456282497836,-0.28335971643527114,0.16481038595295042,-0.3640655763638863,-0.11646661911211244,0.45472881994669423,-0.6801279421077087,0.09740146688454471,-0.021236262986043652,-0.09917536235435227,0.05027978326616853,0.490685609986759,0.4455824934969881,-0.28417465068185804,-0.3593361860161418,-0.37764717083708893,0.45078721221630275,-0.7832452277346509,0.004808838220737154,-0.692280478567602,1
oxcarbazepine,-1.377081884977923,-0.7634410458762937,0.14250395286488857,-0.4672085056112026,-0.4142977930406322,0.3324025293472187,0.0015939853179140547,-0.20719047402258653,-0.1241361868301783,-0.08998738454824037,0.08286019162208226,-0.38195000491143216,-0.4643482620944481,-0.3917109448968843,-0.26137237622357123,-0.1901712189135249,-0.17903258125071217,-0.3887215186811451,-0.0775702553721254,0.0375542698372253,0.10304953928360482,0.10019424438952121,-0.22990608104665441,-0.28447399563786036,0.6411056131288476,0.005452076013133594,-0.05329106148633775,0.06044938930789012,-0.11741586696194667,0.9247968443410897,0
oxymetholone,-1.4534037639980661,-0.8312247570359067,0.08254368338048439,-0.34327311808518535,-0.23066217825706942,0.22633691044436743,0.14629351806328855,-0.306889864475835,-0.17966405652251619,-0.26565711183699503,-0.21582319122278784,-0.26335688013676817,-0.2828034755938133,-0.10193999027941764,-0.020658577386500777,0.4822314057515837,-0.20455794438635638,-0.4613603926891029,0.07609719567635552,-0.2934092049296396,0.12129618849524994,-0.16374408317858824,0.06490422691735653,0.2991928671043632,-0.1398310488443457,0.20961335101735998,0.2244621343997867,-0.11323946340609027,0.41257146707839915,-0.36941174331027776,1
oxytetracycline,3.4407188839323863,1.4829896525579844,-2.3782805699326492,30.617248804427447,-6.703258158960105,-15.372686998734933,7.2821298425592005,-11.615043803974578,-1.0239302399114971,-4.6921898829807365,5.009874312233657,-1.0322926796687,-0.746305104329878,0.3891571681333421,-0.6429385771850713,-0.05451935394917374,0.8568272972996691,0.5157929150524788,1.157276866340023,0.1882750885414725,-0.233856757665599,0.04832575097653887,0.22015215151016435,-0.8458094905661986,-0.4358998013361963,-0.5558467846747157,0.2793664429218527,-0.2149705807356508,-0.27772411863803564,-0.23249668610022026,0
paclitaxel,-1.324233482388962,-0.6488078132774979,0.010176152853681977,-0.4372894887258136,-0.3695203966313349,0.3587144235692617,0.2517034242770642,-0.4130002562694587,-0.46733202531697005,-0.5108256788833847,0.3969314522141099,-0.3063120723952473,-0.7811746223842166,-0.24402387153316776,-0.5851502655784542,0.9159461258777665,-1.1708361903935138,-0.9595120608478206,-0.4586779223124561,-1.2928307687677096,0.7694219884560078,0.18528780077234908,-0.9528379636762059,-0.7955344878964399,-0.04214746600790935,-0.3888863193991907,-0.5921370761447846,-0.0639006924706124,0.6948821719802526,0.09121485201507239,0
pantoprazole,-1.5188170331548634,-0.7803912957205198,0.10586550284696276,-0.43735311215260014,-0.32467405508961306,0.2508199576308738,-0.00011441323306666034,-0.2789354452023695,-0.06337114927129892,-0.28655363234561415,-0.2421338053835994,-0.38542911053494394,-0.41785660950898507,-0.20120793841808424,0.09972136509878558,-0.2681462829948722,0.058118929254587934,0.028937074422266104,0.5742874318493694,0.27218295703372547,0.12139568290779297,0.1335894728876264,-0.1796216193246496,-0.37858556767778134,-0.03403906131732143,-0.3925981052769438,0.29897137130581575,-0.12181776781105737,-0.2731264988035438,0.07459649298381085,0
pazopanib,-0.7874343663125049,-0.16169209212179736,-0.27446908076034404,-0.26776726982155974,-0.52338631749661,0.5869445350512905,-0.05455991034164071,0.1797567773363597,-0.03622466283500396,0.032558130630468175,1.6982053375612096,0.30408832799759544,-0.8764117239160307,0.20127763008248983,-0.5473804323408221,0.4096205827783012,-1.6812650590201779,-0.8064862892191195,-1.3241320057347143,-1.3149272030355563,0.8964993813401952,0.2905880206067722,0.11915385774360363,-1.1441375484310652,-0.538092356519575,0.6464803015206838,-0.8395881778612373,-0.7541573394064488,-0.2830760445759844,0.8316863301908984,1
piroxicam,-1.5084854299257027,-0.8467857812859267,0.044473729357740396,-0.18490825262126406,-0.48794256177468104,0.35094383075883,-0.16855842102653812,0.3308162057223504,-0.23986126267450364,-0.4057193508444642,0.012437831381543429,-0.24817660193894536,0.29679530539572796,-0.059949809689075685,-0.08566228272134295,0.12812982579661367,0.6636391923834306,-0.10920570947310584,0.30270267529089157,0.12904282157158645,0.29084979336048916,-0.1572103215231065,0.08967163082313281,0.3961310372954068,-0.6088163321939707,-0.3097529312397595,-0.016919587739275797,0.28448836715240783,0.1284152050727525,0.11677945421858536,0
praziquantel,-1.4616515243809955,-0.9066310578480864,0.036592199401272944,-0.08306045639060745,-0.19823069994693893,0.05270865017952432,0.06999779060375703,-0.13901761341815808,-0.288607406477862,-0.18951321879884514,-0.6347344239420533,-0.3161156487740783,0.052756352030819756,-0.5092592614856346,-0.31148817646935073,-0.4505284936965477,1.0044757297098876,0.013749514375093927,0.787234770743523,-0.004330673740435771,-0.45622076004833484,0.5039873684274431,0.6422453933719348,0.5997955593273009,0.008721651293456511,0.07550735307574613,-0.05610861631449919,0.05020009723236318,-0.5389790495169863,0.9196732924518072,0
prednisolone,-1.5267571168063014,-0.8509805788859102,0.018061845086219937,-0.4230517061385272,-0.1059477343164346,0.10456942265278864,0.13438103290082254,-0.431343912834513,-0.3581450955585959,-0.4482727492369629,-0.10006428298522438,-0.42947550309415095,-0.4810828881246063,-0.3331445296092376,-0.02600805185583245,0.6314496767118959,-0.14891082525228924,-0.6892827402864989,0.0886713018802174,-0.6828776028783387,0.29237531386303983,-0.171254556262634,-0.5228169319261855,0.15842053169745163,-0.44829847648939697,-0.11894528075118312,-0.1416798464092817,-0.04237720347824993,0.5218399493173261,-0.4412401967403701,0
prednisone,-0.6867647044877891,-0.410841554558832,-0.48540241940295475,0.9444424589512191,-0.6263289820232301,0.28176441889469117,0.5599397275819611,-0.8302543754365714,-0.29222872755671747,-0.6994875326082436,-1.022747931492387,-0.03712944982781795,0.973251065136902,-1.5754344551830228,1.08558013875125,-0.29293630247232033,-0.9900765394260403,-0.03782987430436214,-2.1695487810894143,-0.21635000578227986,0.5943237264646427,-0.3314152560203861,-0.4120225175685582,4.4038515721598674,-0.548282235753551,0.08863611908749776,-2.7913238331736925,-0.14509304504357073,2.6047607624565154,-3.1085718693878097,0
pregabalin,-1.5488317372445668,-0.929298615983296,0.19600457974212387,-0.28081598815682246,-0.26904655643061615,0.16851541745496945,-0.026789138665536907,-0.23481410271976147,-0.026224960925728447,-0.037580684169472,-0.512574726950761,-0.30070843027973204,-0.3011026760761655,-0.25847193160886256,0.015454307483880441,-0.2709015958922145,0.7042657221902864,-0.4168171529882648,0.46366696048423023,0.4569851154412681,-0.24555483379178794,-0.221091095859876,0.24397120375326262,0.5177194630573745,0.23710061876224062,0.5211347332053503,0.2461209734821818,0.26014688806181435,-0.03663290290874385,0.21422786691910906,0
primidone,-1.6446210070722869,-1.0617750871537122,0.19462756208623483,-0.3286615119283991,-0.3550661813617671,0.13887167270619621,0.15357600624257822,-0.195897623678458,-0.22914886384683916,-0.2650331132197004,-0.7984004014212264,-0.5455988060406521,-0.17697923219322068,-0.6635723040810945,-0.1575109614240868,-0.32279829184487546,1.3098150876180212,-0.6178573156912446,1.0607734864182863,0.6428078015869186,-0.6791034152589185,0.01735644578185508,-0.18275406313394565,0.7719602652264194,0.2215035797394034,-0.10945072679337543,0.07496238253430768,0.49918747369523364,-0.27563358277716526,1.0723871082909553,0
probenecid,-1.4402615653122672,-0.8713879782380881,0.042096081360037244,-0.16743428071174093,-0.29517668018082843,0.08238516137255232,0.00941884331474469,-0.18871635319454164,-0.293794976277403,-0.16972845755773894,-0.5841219277378618,-0.27262893877596184,0.11040255955615952,-0.3527337598694702,-0.3169928116662337,-0.21382421820266403,0.74805229207584,0.062433171866043975,0.6773981798381635,-0.12292374754365851,-0.28102800268266886,0.41649713548999245,0.5476236605359771,0.2837053274323011,-0.025262309526339313,0.17062552333758613,-0.09135043851195955,0.09892208013846293,-0.2700270356875209,0.3453196768768398,0
progesterone,-1.2140552395177524,-0.16266938112028043,-0.4582688507202463,-0.22845494793233684,0.3254089611223629,0.5422866481366596,0.8785094473057448,0.19743918350174938,-0.3708674938907199,-0.3449340429833617,-0.5389776728159927,-0.5679475100632309,-0.7814105122406914,0.2110730464449981,2.0988290913170027,1.4224383059297132,-0.9255431845437423,-0.8886839296684103,0.05662993440421093,-1.77079663518122,1.5563575995792638,-0.5065309254525239,0.33943117536480966,3.185453848470954,-1.4257896254044784,-1.5015641991274207,-0.8481936869277591,-1.6505447218881142,2.1559151257507185,-3.9631009086225006,0
propofol,-1.2405455998202153,-0.293772565880695,0.03694941922485367,0.009926251832125147,0.17283057017783376,0.29082947886331006,-0.5238007621059801,0.20839472214441676,1.2376667601161562,-0.5377077058787534,-0.004544307375070655,-0.12152009676491035,0.5493284426996636,0.4633439007496777,-0.5900938674429257,-0.3713448278837151,1.7342965864918667,0.929669248956532,0.5260396372538351,-0.40720703116949053,0.03380732583300837,-0.2427966396934164,1.27792661006808,1.992820966723693,-1.110278410023654,-0.32842370422889294,-0.23390887480699696,-0.1172121515758794,-1.2643634900082503,1.3847860262396572,0
